Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,50,0,2,2,3,4,0,43,5,3,4,3424.0,0,3424.0,0.765,4929,74,0.574,0.0
1,64,1,0,6,1,4,0,51,3,3,4,2787.0,1201,1586.0,0.372,1662,39,0.625,0.431
1,36,0,3,0,2,5,0,30,3,2,3,8696.0,1482,7214.0,1.002,2847,67,0.971,0.17
1,41,1,2,2,1,3,0,36,6,3,3,9133.0,2140,6993.0,0.649,4101,88,0.63,0.234
1,47,1,3,2,2,3,0,37,3,3,2,5116.0,1468,3648.0,0.91,2361,49,0.633,0.287
1,51,1,4,5,2,0,0,45,6,2,3,12101.0,2517,9584.0,0.733,2086,44,0.76,0.208
1,55,0,1,3,2,1,0,46,5,3,4,5379.0,962,4417.0,0.827,1778,40,0.29,0.179
1,38,0,2,6,2,4,0,23,5,3,3,2222.0,1205,1017.0,0.395,1823,49,0.361,0.542
1,39,0,2,2,2,1,0,34,5,2,4,5858.0,0,5858.0,0.853,3355,77,0.604,0.0
1,51,0,2,5,1,4,0,45,6,3,2,7165.0,2037,5128.0,0.83,3553,78,0.902,0.284
1,50,0,3,3,1,4,0,38,4,3,4,1438.3,0,1438.3,1.084,4740,81,0.653,0.0
1,36,0,1,6,2,4,0,26,3,3,2,2517.0,0,2517.0,0.946,3569,62,0.771,0.0
1,26,1,1,6,2,4,0,20,6,3,2,2590.0,1748,842.0,0.626,2804,52,0.486,0.675
1,46,0,4,5,2,4,0,35,5,2,3,2722.0,1473,1249.0,0.737,3129,69,0.683,0.541
1,38,1,2,6,0,3,0,33,6,3,2,11777.0,1781,9996.0,0.565,2763,62,0.879,0.151
1,36,1,1,6,2,4,0,23,4,3,1,1438.3,928,510.3,0.851,2186,59,0.686,0.645
1,34,0,2,6,2,4,0,21,6,3,4,6131.0,1270,4861.0,0.913,2825,93,0.824,0.207
1,52,1,5,2,2,3,0,47,3,1,1,2047.0,665,1382.0,0.605,3452,66,0.692,0.325
1,53,1,3,3,2,4,0,47,5,1,1,3351.0,1474,1877.0,0.393,4294,66,0.737,0.44
1,40,0,2,6,1,4,0,36,3,1,1,5093.0,2376,2717.0,0.822,2341,57,0.541,0.467
1,54,1,1,2,1,1,0,44,5,1,1,1438.3,0,1438.3,0.576,1585,37,0.609,0.0
1,34,1,4,0,2,2,0,20,5,1,2,2165.0,1952,213.0,0.822,2651,81,0.841,0.902
1,36,1,1,5,0,0,0,28,6,3,2,5260.0,1116,4144.0,0.664,2546,62,0.879,0.212
1,56,0,1,2,1,4,0,48,6,2,2,1438.3,0,1438.3,0.706,1336,32,0.882,0.0
1,45,1,4,0,1,4,0,32,3,2,1,6637.0,0,6637.0,0.675,1801,48,0.6,0.0
1,50,0,3,2,1,4,0,37,3,2,4,1438.3,0,1438.3,0.868,3637,80,0.86,0.0
1,53,0,2,2,2,4,0,43,3,3,4,6853.0,1480,5373.0,0.513,2833,70,0.556,0.216
1,36,0,0,6,1,4,0,24,4,3,2,2570.0,2230,340.0,0.686,1755,42,0.448,0.868
1,31,0,1,0,0,5,0,27,4,6,3,3647.0,1480,2167.0,0.76,2271,60,0.364,0.406
1,36,1,3,6,2,2,0,36,3,1,1,11684.0,1786,9898.0,0.806,2969,88,0.796,0.153
1,41,1,4,3,2,2,0,28,6,1,4,4475.0,0,4475.0,0.706,3367,66,0.737,0.0
1,41,1,3,6,1,2,0,30,3,1,1,2888.0,1676,1212.0,0.534,3798,58,0.812,0.58
1,44,1,1,3,1,4,0,33,5,2,2,6130.0,808,5322.0,0.747,3411,78,0.592,0.132
1,32,1,1,3,1,1,0,18,4,1,4,4583.0,1586,2997.0,0.828,2395,57,0.781,0.346
1,58,1,2,6,1,2,0,51,4,2,2,14976.0,1463,13513.0,0.635,1599,36,0.565,0.098
1,37,0,3,3,2,4,0,25,3,2,4,2282.0,0,2282.0,0.741,2751,68,0.659,0.0
1,43,0,3,6,1,4,0,31,4,3,2,5702.0,0,5702.0,0.773,3928,75,0.744,0.0
1,51,1,3,2,0,1,0,41,5,3,4,7570.0,1388,6182.0,0.909,3849,70,0.591,0.183
1,52,1,2,1,1,3,0,38,4,2,2,12878.0,1628,11250.0,0.542,1968,59,0.735,0.126
1,35,1,1,2,1,1,0,25,5,4,4,5801.0,1176,4625.0,1.12,2987,52,0.857,0.203
1,63,0,0,3,1,4,0,53,5,3,2,2271.0,1278,993.0,0.375,1550,33,0.65,0.563
1,33,0,4,2,2,4,0,22,5,1,2,2001.0,1217,784.0,0.775,3162,99,0.707,0.608
1,44,0,4,5,1,4,0,26,4,1,2,4726.0,1551,3175.0,0.544,3658,70,0.628,0.328
1,45,0,2,6,2,4,0,41,6,2,2,5596.0,0,5596.0,0.833,3212,64,0.422,0.0
1,51,1,1,6,2,3,0,38,3,1,4,11373.0,1319,10054.0,0.693,1976,35,0.75,0.116
1,37,0,1,2,2,1,0,27,6,1,2,2673.0,2517,156.0,0.714,3052,63,0.75,0.942
1,49,1,2,6,2,1,0,37,5,1,3,2993.0,1265,1728.0,0.579,4089,72,0.674,0.423
1,51,1,2,2,1,3,0,40,3,2,4,3290.0,2461,829.0,0.797,3591,80,0.739,0.748
1,47,0,4,3,2,4,0,38,4,1,4,7469.0,1899,5570.0,0.999,3150,70,0.489,0.254
1,52,0,4,2,1,4,0,36,6,1,2,4592.0,2517,2075.0,0.572,1470,33,0.737,0.548
1,43,0,4,2,2,4,0,32,6,3,4,4341.0,0,4341.0,0.613,3825,63,0.537,0.0
1,49,1,1,3,3,2,0,36,6,3,4,2645.0,1499,1146.0,0.67,4251,69,0.533,0.567
1,37,1,3,3,2,3,0,31,4,2,4,5699.0,1006,4693.0,0.734,2835,57,0.9,0.177
1,52,1,2,0,1,3,0,36,6,3,4,2803.0,778,2025.0,0.55,3142,64,0.561,0.278
1,59,1,1,5,2,4,0,53,5,5,4,2192.0,1569,623.0,0.706,4010,79,0.717,0.716
1,40,0,3,3,1,4,0,31,5,2,4,4736.0,945,3791.0,0.835,3927,73,0.659,0.2
1,59,1,1,1,2,2,0,49,5,2,4,9944.0,1606,8338.0,0.62,3159,69,0.568,0.162
1,52,0,3,0,1,1,0,47,6,3,3,4717.0,0,4717.0,0.563,2349,66,0.347,0.0
1,43,0,4,6,3,5,0,34,5,3,3,12778.0,1528,11250.0,0.777,3337,69,0.769,0.12
1,45,0,2,2,3,4,0,35,6,3,3,3240.0,2517,723.0,0.636,1904,41,0.519,0.777
1,51,1,1,6,2,3,0,34,4,3,3,3554.0,1563,1991.0,0.893,3640,59,0.735,0.44
1,46,1,3,2,1,0,0,42,3,3,4,9227.0,938,8289.0,0.735,3948,74,0.721,0.102
1,48,1,1,3,2,2,0,40,6,2,2,2319.0,1630,689.0,0.846,3739,68,0.659,0.703
1,50,0,2,6,1,4,0,39,3,3,2,2046.0,0,2046.0,0.936,3446,71,0.578,0.0
1,39,1,1,5,1,4,0,28,3,3,4,4683.0,2514,2169.0,0.58,2010,45,0.731,0.537
1,62,1,0,6,1,1,0,48,4,1,2,1438.3,0,1438.3,0.425,1406,27,0.5,0.0
1,53,0,3,5,1,4,0,36,4,3,2,4224.0,2417,1807.0,0.522,1458,29,1.071,0.572
1,51,1,3,2,1,2,0,32,3,1,4,7133.0,0,7133.0,0.612,2689,62,0.59,0.0
1,49,1,3,3,2,0,0,42,5,3,2,12630.0,1822,10808.0,0.947,4084,66,0.571,0.144
1,48,1,3,2,2,3,0,30,4,2,3,4180.0,688,3492.0,0.747,3750,76,0.727,0.165
1,53,0,1,2,2,1,0,39,3,3,2,4930.0,2227,2703.0,0.801,4224,77,0.791,0.452
1,38,1,3,5,1,2,0,18,6,3,4,3417.0,1749,1668.0,0.57,2068,34,0.619,0.512
1,50,0,1,0,2,4,0,45,4,2,4,4785.0,1965,2820.0,0.8,3651,59,0.553,0.411
1,41,0,2,4,2,4,0,35,6,3,2,8666.0,0,8666.0,0.682,3593,71,0.578,0.0
1,36,1,2,0,2,2,0,25,5,3,2,1438.3,0,1438.3,0.579,2882,68,0.619,0.0
1,43,1,4,2,2,2,0,25,3,2,4,13193.0,1749,11444.0,0.671,4071,64,0.73,0.133
1,57,0,3,0,2,1,0,36,3,1,3,8184.0,1508,6676.0,0.789,4134,71,0.821,0.184
1,48,0,2,6,1,4,0,37,4,2,3,5758.0,0,5758.0,0.433,4422,76,0.407,0.0
1,46,1,2,6,0,2,0,37,6,1,1,2695.0,1657,1038.0,0.813,4068,53,0.963,0.615
1,47,0,4,5,2,1,0,33,3,2,1,9148.0,561,8587.0,0.774,3451,59,0.967,0.061
1,55,1,2,6,1,3,0,46,4,1,1,10979.0,1889,9090.0,0.475,1425,33,0.5,0.172
1,41,0,5,4,1,4,0,33,3,1,2,6519.0,851,5668.0,0.679,3088,65,0.711,0.131
1,35,0,2,5,1,4,0,36,3,1,3,2664.0,0,2664.0,1.071,3135,59,0.903,0.0
1,50,1,4,6,1,2,0,36,5,1,4,10226.0,1638,8588.0,1.053,3321,57,1.036,0.16
1,48,0,3,2,0,4,0,31,6,2,2,9816.0,0,9816.0,0.673,3489,81,0.528,0.0
1,52,0,2,0,2,4,0,40,4,3,3,2783.0,2379,404.0,0.912,3897,74,1.0,0.855
1,38,0,4,1,1,4,0,26,4,2,4,4002.0,1402,2600.0,0.579,2114,53,0.514,0.35
1,48,1,2,3,2,3,0,36,3,2,4,10227.0,1695,8532.0,0.875,3577,82,0.783,0.166
1,45,0,2,2,2,4,0,34,3,3,1,4265.0,1622,2643.0,0.708,3244,62,0.879,0.38
1,43,1,2,1,0,1,0,34,4,1,2,2243.0,0,2243.0,0.697,4023,63,0.75,0.0
1,41,0,2,2,1,1,0,36,6,1,3,11239.0,1375,9864.0,0.94,3978,89,0.78,0.122
1,53,0,1,3,2,4,0,41,6,2,2,8693.0,796,7897.0,0.864,4755,69,0.533,0.092
1,35,0,2,3,1,4,0,30,3,3,1,4549.0,1193,3356.0,0.445,1914,33,0.5,0.262
1,51,1,2,0,1,3,0,33,3,1,2,3558.0,0,3558.0,0.57,4136,65,0.912,0.0
1,48,1,2,2,0,3,0,43,5,3,2,6383.0,1436,4947.0,0.845,4462,88,0.66,0.225
1,54,0,2,2,2,4,0,43,3,2,1,2019.0,1387,632.0,0.56,1689,36,0.714,0.687
1,49,0,1,1,1,5,0,36,3,1,2,8519.0,0,8519.0,0.873,3698,65,0.625,0.0
1,50,1,0,5,0,2,0,39,6,3,3,9474.0,1021,8453.0,0.557,3240,54,0.588,0.108
1,32,1,1,3,2,2,0,36,4,2,2,2999.0,0,2999.0,0.812,3018,80,0.778,0.0
1,49,1,3,2,2,2,0,32,3,1,4,7154.0,1472,5682.0,1.002,3607,59,0.735,0.206
1,53,1,2,4,1,3,0,43,4,2,4,4039.0,1397,2642.0,0.396,1494,36,0.286,0.346
1,57,1,3,2,1,3,0,46,6,2,3,5516.0,2517,2999.0,0.473,1532,24,0.5,0.456
1,34,1,3,6,3,3,0,24,6,3,3,8628.0,1500,7128.0,0.688,2902,60,0.818,0.174
1,42,0,3,1,1,4,0,36,4,2,1,9778.0,2154,7624.0,0.5,3413,66,0.692,0.22
1,57,1,3,0,2,2,0,36,6,3,2,10350.0,0,10350.0,0.826,3396,63,0.8,0.0
1,44,1,4,2,2,1,0,36,5,2,3,11346.0,0,11346.0,0.665,3784,67,0.457,0.0
1,33,1,4,3,2,1,0,25,4,1,1,8650.0,1929,6721.0,0.777,2878,63,1.032,0.223
1,50,1,2,2,1,3,0,36,6,1,2,9748.0,1354,8394.0,0.893,3323,66,0.833,0.139
1,49,0,3,6,3,4,0,36,3,1,2,2454.0,2060,394.0,0.804,3777,75,0.596,0.839
1,47,0,3,3,3,4,0,40,4,2,4,4255.0,1681,2574.0,0.65,3453,72,0.5,0.395
1,35,0,4,5,2,4,0,24,4,2,2,3271.0,1367,1904.0,0.704,2464,92,1.0,0.418
1,31,0,0,2,2,4,0,20,3,3,2,3480.0,724,2756.0,0.722,2807,65,0.806,0.208
1,50,1,3,5,2,3,0,40,3,1,4,13306.0,2458,10848.0,0.516,3556,68,0.581,0.185
1,39,1,3,2,2,2,0,29,4,2,3,6733.0,1028,5705.0,0.553,4444,72,0.565,0.153
1,49,0,4,2,1,1,0,41,5,1,2,6250.0,644,5606.0,1.06,2433,41,1.158,0.103
1,49,1,4,5,1,1,0,33,5,1,3,3653.0,881,2772.0,0.846,3297,66,0.692,0.241
1,44,1,3,2,2,2,0,39,6,2,2,7532.0,0,7532.0,0.476,3550,68,0.619,0.0
1,35,1,5,5,2,2,0,28,4,2,3,4587.0,1704,2883.0,0.903,2968,65,0.806,0.371
1,48,0,3,5,1,4,0,38,6,1,3,3541.0,1444,2097.0,0.664,3410,69,0.683,0.408
1,46,1,2,4,2,2,0,41,3,3,2,10077.0,0,10077.0,0.639,2118,52,0.576,0.0
1,44,0,4,1,1,5,0,36,5,2,4,8667.0,1775,6892.0,0.729,3939,69,0.533,0.205
1,44,1,3,2,2,2,0,31,4,3,4,12871.0,758,12113.0,0.778,3060,60,1.069,0.059
1,38,1,2,2,2,2,0,30,3,2,4,2346.0,0,2346.0,0.394,3982,72,0.532,0.0
1,55,0,2,4,0,4,0,43,4,2,4,9919.0,0,9919.0,0.496,2058,70,0.842,0.0
1,49,0,3,5,0,4,0,36,4,1,3,1902.0,0,1902.0,0.693,3731,53,0.893,0.0
1,31,0,0,2,2,4,0,22,3,1,1,4254.0,2464,1790.0,0.764,2366,62,0.722,0.579
1,51,1,2,6,3,3,0,39,6,1,3,9854.0,1886,7968.0,0.921,3912,76,0.949,0.191
1,47,0,4,3,1,4,0,31,5,3,4,7711.0,988,6723.0,0.884,2078,42,0.68,0.128
1,46,1,2,6,3,0,0,37,3,2,4,3132.0,1466,1666.0,0.689,3612,59,0.595,0.468
1,45,0,3,3,0,4,0,33,3,3,2,9977.0,2088,7889.0,0.65,3530,61,0.743,0.209
1,53,0,2,0,1,5,0,41,5,1,3,5659.0,1393,4266.0,0.436,1570,40,0.6,0.246
1,65,0,1,6,2,5,0,36,5,1,2,5018.0,1131,3887.0,0.624,4028,81,0.8,0.225
1,44,0,3,6,1,5,0,38,4,3,3,11474.0,1063,10411.0,0.686,3242,74,0.451,0.093
1,51,1,3,4,1,1,0,36,6,1,4,7925.0,1445,6480.0,0.75,3815,65,0.806,0.182
1,49,1,2,6,2,4,0,42,4,2,2,4834.0,0,4834.0,0.998,1876,35,1.059,0.0
1,55,1,3,0,2,0,0,36,5,3,3,12948.0,1839,11109.0,1.113,2481,42,0.68,0.142
1,50,1,2,6,1,3,0,38,3,3,1,6030.0,1315,4715.0,0.623,3420,81,0.841,0.218
1,42,1,2,2,0,3,0,35,5,3,1,6779.0,1359,5420.0,0.737,3434,65,0.512,0.2
1,32,1,1,3,1,1,0,26,3,2,3,2576.0,1754,822.0,1.027,2880,69,0.468,0.681
1,35,1,4,2,2,2,0,22,3,3,3,8717.0,719,7998.0,0.556,2067,59,0.595,0.082
1,45,1,4,2,1,3,0,36,4,2,3,1438.3,0,1438.3,0.674,3748,64,0.829,0.0
1,53,0,2,6,2,1,0,37,5,3,4,7282.0,0,7282.0,0.74,3364,69,0.816,0.0
1,38,1,0,2,1,2,0,33,5,4,4,11741.0,1560,10181.0,0.773,2143,41,0.783,0.133
1,39,0,4,5,2,4,0,36,5,3,1,2609.0,1656,953.0,0.657,3024,64,0.6,0.635
1,51,0,1,0,1,5,0,37,4,3,1,11167.0,0,11167.0,0.622,3848,74,0.762,0.0
1,39,1,2,2,0,2,0,34,5,1,4,2267.0,0,2267.0,0.875,4544,84,0.75,0.0
1,52,1,2,3,2,0,0,44,4,2,2,6617.0,2517,4100.0,0.459,3595,68,0.659,0.38
1,42,0,3,0,1,4,0,36,6,2,1,8260.0,2517,5743.0,1.049,3299,64,0.73,0.305
1,52,1,4,2,1,1,0,33,5,2,1,5776.0,874,4902.0,0.894,4029,72,0.636,0.151
1,40,0,4,2,0,4,0,36,5,3,3,1438.3,915,523.3,0.464,3754,58,0.611,0.636
1,40,0,3,0,2,4,0,33,5,3,1,7207.0,2002,5205.0,0.828,3825,70,0.707,0.278
1,45,1,2,2,1,2,0,33,4,3,4,2648.0,2309,339.0,1.006,3281,63,0.853,0.872
1,36,1,1,2,2,3,0,27,3,2,4,3761.0,1710,2051.0,0.627,3240,65,0.585,0.455
1,48,1,3,6,1,1,0,35,6,3,4,2173.0,0,2173.0,0.857,4251,60,0.714,0.0
1,49,0,2,3,1,5,0,35,4,3,2,2532.0,2124,408.0,0.715,3400,76,0.727,0.839
1,59,0,1,0,3,4,0,49,6,5,4,4072.0,0,4072.0,0.464,1966,43,1.15,0.0
1,39,0,3,2,2,4,0,36,4,3,4,1438.3,0,1438.3,1.022,4548,69,0.917,0.0
1,40,1,3,6,1,0,0,26,3,3,1,14046.0,1994,12052.0,0.437,3792,77,0.604,0.142
1,36,1,3,3,2,3,0,28,5,3,2,1438.3,0,1438.3,1.041,3204,68,0.838,0.0
1,39,1,2,2,1,3,0,21,5,3,3,3281.0,1272,2009.0,0.799,2006,34,0.545,0.388
1,50,0,1,3,1,4,0,42,6,1,2,7115.0,2000,5115.0,0.769,3584,57,0.966,0.281
1,38,0,3,5,2,5,0,36,5,3,3,13220.0,848,12372.0,0.825,3789,72,0.565,0.064
1,45,1,3,5,3,2,0,39,3,2,3,5996.0,865,5131.0,0.511,4542,77,0.481,0.144
1,63,1,0,2,2,5,0,36,6,3,2,7108.0,600,6508.0,0.813,3787,68,0.619,0.084
1,48,1,3,6,1,3,0,42,3,6,2,6805.0,1448,5357.0,0.836,3463,65,0.711,0.213
1,55,0,2,0,2,4,0,36,5,2,3,5719.0,892,4827.0,0.589,3403,68,0.417,0.156
1,40,1,3,2,2,1,0,32,5,1,2,2526.0,2303,223.0,0.836,3596,69,0.568,0.912
1,52,0,2,3,2,4,0,44,6,3,3,2971.0,0,2971.0,1.154,4458,63,0.615,0.0
1,59,1,2,2,2,4,0,49,6,3,2,6834.0,900,5934.0,0.605,4422,70,0.628,0.132
1,36,0,2,5,1,5,0,31,5,3,1,3002.0,1002,2000.0,1.033,2624,46,1.0,0.334
1,41,1,4,3,1,2,0,29,3,2,2,4573.0,0,4573.0,0.703,3776,70,0.944,0.0
1,44,0,2,3,2,1,0,25,6,2,3,3299.0,2517,782.0,0.981,4312,84,0.787,0.763
1,48,0,2,2,1,4,0,36,4,1,2,6362.0,1705,4657.0,0.644,5169,84,0.474,0.268
1,57,0,2,6,1,4,0,49,5,3,1,2679.0,2011,668.0,0.466,1723,28,0.75,0.751
1,50,0,2,5,2,4,0,36,5,3,2,1721.0,1037,684.0,0.721,2681,57,0.727,0.603
1,41,1,2,5,2,3,0,34,6,2,2,2196.0,1619,577.0,0.656,2040,65,0.711,0.737
1,50,1,4,2,1,1,0,38,6,3,3,2845.0,1153,1692.0,0.836,3730,66,0.941,0.405
1,45,0,2,2,1,4,0,25,4,2,2,3518.0,2035,1483.0,0.567,4034,82,0.673,0.578
1,43,1,3,2,1,3,0,33,4,1,2,3498.0,0,3498.0,1.109,2512,56,0.867,0.0
1,39,1,2,5,2,1,0,25,4,1,3,9121.0,1426,7695.0,0.666,4112,80,0.481,0.156
1,47,1,4,6,2,2,0,36,5,3,1,9132.0,800,8332.0,0.62,3809,71,0.511,0.088
1,48,1,3,1,1,3,0,41,3,3,4,8739.0,0,8739.0,0.715,4276,69,0.769,0.0
1,46,0,3,2,1,1,0,38,4,3,3,3115.0,1136,1979.0,0.499,3704,70,0.458,0.365
1,51,1,3,2,1,1,0,36,6,3,2,11512.0,988,10524.0,0.569,1842,32,1.133,0.086
1,26,0,0,6,3,5,0,18,3,3,3,12463.0,1319,11144.0,0.655,3996,71,0.543,0.106
1,51,1,2,2,1,2,0,37,5,1,4,8511.0,0,8511.0,0.88,3775,62,0.676,0.0
1,41,1,5,2,2,2,0,28,5,1,4,4821.0,1426,3395.0,0.898,3571,58,0.933,0.296
1,57,1,2,2,3,2,0,45,4,1,2,2480.0,1584,896.0,0.874,3438,66,0.784,0.639
1,52,1,1,5,1,0,0,46,5,2,4,8596.0,2019,6577.0,0.677,4017,80,0.6,0.235
1,49,1,2,3,1,2,0,39,6,3,2,7223.0,1963,5260.0,0.852,4127,70,0.842,0.272
1,52,1,2,6,2,2,0,39,3,2,3,1629.0,978,651.0,0.552,3766,83,0.694,0.6
1,47,0,3,6,1,1,0,41,5,3,3,7553.0,660,6893.0,0.549,4079,67,0.457,0.087
1,49,1,4,2,1,2,0,36,4,6,2,2952.0,2517,435.0,0.809,3830,77,0.51,0.853
1,45,1,3,0,1,1,0,39,3,2,4,7109.0,866,6243.0,0.572,4047,75,0.667,0.122
1,45,1,4,6,1,1,0,38,4,3,3,1862.0,845,1017.0,0.604,3520,68,0.889,0.454
1,36,1,2,0,2,2,0,22,5,3,3,4511.0,754,3757.0,0.905,2597,71,0.919,0.167
1,42,1,3,4,1,1,0,29,3,3,4,2533.0,1126,1407.0,0.788,3436,74,0.574,0.445
1,46,1,1,2,0,0,0,30,6,2,2,2016.0,797,1219.0,1.108,3772,62,0.879,0.395
1,50,1,0,3,0,1,0,29,5,3,2,5530.0,2034,3496.0,0.647,4836,68,0.744,0.368
1,57,0,3,1,2,4,0,44,5,3,2,1737.0,813,924.0,0.756,3669,58,0.812,0.468
1,46,0,0,2,0,5,0,36,3,3,2,6853.0,1679,5174.0,0.975,3543,52,1.0,0.245
1,38,1,2,0,2,1,0,20,6,1,3,11068.0,1254,9814.0,0.418,3812,64,0.641,0.113
1,35,0,2,2,1,4,0,36,5,2,4,5546.0,1829,3717.0,0.673,1770,46,1.0,0.33
1,55,1,2,6,2,2,0,36,5,3,1,1594.0,927,667.0,0.985,3851,65,0.806,0.582
1,47,1,2,2,3,3,0,43,3,2,2,2158.0,1170,988.0,0.73,4421,89,0.679,0.542
1,37,1,3,0,2,1,0,28,5,2,3,3490.0,1421,2069.0,1.125,3392,80,0.86,0.407
1,48,0,5,5,1,4,0,30,3,2,3,2364.0,1619,745.0,0.585,3230,65,0.711,0.685
1,52,1,1,2,2,1,0,43,4,3,3,8748.0,2284,6464.0,0.839,3533,73,0.587,0.261
1,44,0,2,5,0,1,0,27,4,2,3,5608.0,1243,4365.0,0.497,3829,74,0.396,0.222
1,51,0,1,6,2,4,0,42,4,3,3,3236.0,0,3236.0,0.797,3952,80,0.739,0.0
1,45,0,2,4,2,4,0,36,3,1,3,2736.0,2043,693.0,0.801,4550,84,0.75,0.747
1,49,0,4,6,2,4,0,35,5,2,2,5195.0,0,5195.0,1.135,3313,69,0.769,0.0
1,44,1,3,2,1,1,0,35,6,3,1,6327.0,0,6327.0,0.666,3653,77,0.674,0.0
1,42,1,2,1,3,3,0,36,6,1,2,4728.0,1386,3342.0,0.756,4077,70,0.628,0.293
1,32,1,1,6,2,0,0,18,5,3,2,6276.0,2289,3987.0,0.637,2637,68,0.388,0.365
1,43,1,2,2,2,3,0,36,4,1,4,13430.0,2356,11074.0,0.718,3717,67,0.675,0.175
1,62,1,1,2,2,2,0,36,3,1,2,2796.0,0,2796.0,0.563,4820,74,0.644,0.0
1,46,1,2,2,1,1,0,38,4,3,3,2457.0,1051,1406.0,0.982,3256,71,0.919,0.428
1,62,0,1,6,2,4,0,36,3,3,2,7075.0,1396,5679.0,0.532,4409,75,0.531,0.197
1,42,1,2,2,1,3,0,31,4,2,3,12386.0,980,11406.0,0.656,3274,69,0.568,0.079
1,59,1,1,2,2,1,0,53,4,3,2,2136.0,1502,634.0,0.648,1908,37,0.37,0.703
1,43,1,2,1,2,3,0,36,3,3,3,10851.0,1101,9750.0,0.702,3688,65,0.757,0.101
1,52,1,1,6,0,0,0,41,6,1,2,2717.0,1953,764.0,0.809,3974,70,0.556,0.719
1,59,0,2,3,2,5,0,52,4,2,4,3578.0,663,2915.0,0.674,4065,79,0.646,0.185
1,48,0,1,5,0,4,0,38,3,3,2,4668.0,0,4668.0,0.896,4163,77,0.453,0.0
1,40,0,3,0,0,5,0,36,5,2,4,6772.0,0,6772.0,0.483,3658,66,0.65,0.0
1,55,1,1,0,2,3,0,42,5,2,4,10696.0,1206,9490.0,0.958,2489,38,0.9,0.113
1,48,1,3,3,2,3,0,35,3,3,4,11851.0,0,11851.0,0.43,4498,73,0.622,0.0
1,36,1,2,1,2,1,0,31,3,3,2,11558.0,0,11558.0,0.545,2220,53,0.828,0.0
1,44,1,2,3,1,3,0,38,6,3,3,9183.0,2191,6992.0,0.582,4503,69,0.643,0.239
1,45,0,4,6,1,4,0,36,5,1,1,7924.0,1896,6028.0,1.161,3270,58,0.933,0.239
1,44,0,3,5,2,4,0,35,5,2,2,1438.3,0,1438.3,0.978,3966,57,0.781,0.0
1,35,1,1,1,2,1,0,24,6,3,2,10467.0,1961,8506.0,0.713,2665,65,0.667,0.187
1,55,1,2,2,2,0,0,36,5,2,2,12856.0,0,12856.0,0.51,3364,61,0.564,0.0
1,40,0,4,6,2,4,0,36,6,3,4,7587.0,0,7587.0,0.82,3157,59,0.844,0.0
1,51,0,3,3,2,1,0,36,6,5,2,3417.0,1482,1935.0,0.705,3651,60,0.818,0.434
1,48,0,2,6,2,5,0,40,3,3,4,8012.0,0,8012.0,0.596,2645,63,0.8,0.0
1,48,1,3,5,1,1,0,34,5,1,2,11191.0,0,11191.0,0.58,3914,71,0.775,0.0
1,65,0,1,5,2,4,0,36,3,2,3,4182.0,0,4182.0,0.691,4046,57,0.629,0.0
1,45,1,0,2,2,1,0,37,4,5,2,10271.0,1746,8525.0,0.661,3696,72,0.6,0.17
1,40,0,3,6,2,4,0,28,3,1,4,1647.0,1198,449.0,0.76,4272,76,0.81,0.727
1,50,0,1,3,2,4,0,36,6,3,3,1560.0,995,565.0,0.615,1936,58,0.657,0.638
1,40,1,5,4,2,2,0,30,3,2,2,1659.0,0,1659.0,0.585,3838,66,0.692,0.0
1,36,1,0,2,3,4,0,23,5,2,4,5403.0,1854,3549.0,0.712,4382,74,0.542,0.343
1,54,0,1,3,2,1,0,36,6,3,3,4717.0,1590,3127.0,0.802,4216,67,0.595,0.337
1,50,1,2,3,2,2,0,40,6,2,2,5180.0,1211,3969.0,0.809,3447,74,0.85,0.234
1,41,1,4,3,1,3,0,29,4,2,1,12154.0,2517,9637.0,0.864,3853,71,0.775,0.207
1,46,1,4,2,1,2,0,36,3,3,3,3258.0,0,3258.0,0.784,3169,67,0.489,0.0
1,44,0,5,3,3,5,0,33,4,3,2,13349.0,0,13349.0,0.882,3534,78,0.902,0.0
1,40,0,4,0,1,4,0,36,6,1,2,1438.3,0,1438.3,0.785,3308,54,1.0,0.0
1,48,1,2,6,3,2,0,44,4,3,3,8904.0,1886,7018.0,0.945,3654,65,0.757,0.212
1,47,1,4,3,1,1,0,40,4,2,3,2498.0,2258,240.0,0.992,1839,29,0.706,0.904
1,49,0,3,2,3,5,0,44,5,2,1,2222.0,694,1528.0,0.903,4372,65,0.711,0.312
1,40,1,2,2,1,3,0,36,6,1,3,3340.0,1282,2058.0,0.724,4526,82,0.547,0.384
1,40,1,2,2,1,3,0,28,6,2,3,3654.0,1172,2482.0,0.938,4003,67,0.595,0.321
1,45,1,2,2,2,3,0,39,6,3,3,1613.0,0,1613.0,0.635,3549,65,0.444,0.0
1,40,0,2,5,1,5,0,29,5,3,3,13126.0,0,13126.0,0.725,4496,61,0.848,0.0
1,50,1,1,3,2,1,0,39,4,1,1,2421.0,1029,1392.0,0.675,2377,56,0.75,0.425
